"","Student.ID","Cohort.Term","Term.Code","Major.1","Major.2","Major.3","Term.Code.Graduated","Graduated","Cum.Credit.Hours","Cum.UG.Crs.GPA"
"1525",8338465,201910,202220,"IS Major","None","None",202220,1,141.5,3.45
"1526",8341263,201910,201910,"IS Major","None","None",NA,NA,29,3.39
"1527",8341263,201910,201920,"CAS","IS Major","None",NA,NA,44,3.2
"1528",8341263,201910,202010,"CCA","IS Major","None",NA,NA,60,3.13
"1529",8341263,201910,202020,"*NSD","None","None",NA,NA,77,3.33
"1530",8341458,201910,201910,"Supply Chain & Operations Mgmt","None","None",202220,1,25,3.42
"1531",8341458,201910,201920,"Supply Chain & Operations Mgmt","None","None",202220,1,41,3.26
"1532",8341458,201910,202010,"IS Major","None","None",202220,1,56,3.19
"1533",8341458,201910,202020,"IS Major","None","None",202220,1,71,3.27
"1534",8341458,201910,202110,"IS Major","None","None",202220,1,86,3.3
"1535",8341458,201910,202120,"IS Major","None","None",202220,1,104,3.34
"1536",8341458,201910,202210,"IS Major","None","None",202220,1,116,3.33
"1537",8341458,201910,202220,"IS Major","None","None",202220,1,125,3.3
"1538",8351487,201910,201910,"CEC","None","None",202220,1,14,3.45
"1539",8351487,201910,201920,"CAS","None","None",202220,1,30,3.4
"1540",8351487,201910,202010,"Undeclared - Business","None","None",202220,1,56,3.48
"1541",8351487,201910,202020,"IS Major","None","None",202220,1,73,3.53
"1542",8351487,201910,202110,"Marketing","None","None",202220,1,89,3.56
"1543",8351487,201910,202120,"Marketing","None","None",202220,1,104,3.52
"1544",8351487,201910,202210,"Marketing","None","None",202220,1,120,3.55
"1545",8351487,201910,202220,"Marketing","None","None",202220,1,135,3.54
"1546",8354519,201810,201810,"Finance","None","None",202120,1,20,3.95
"1547",8354519,201810,201820,"Finance","None","None",202120,1,42,3.97
"1548",8354519,201810,201910,"Finance","None","None",202120,1,62,3.89
"1549",8354519,201810,201920,"IS Major","None","None",202120,1,82,3.85
"1550",8354519,201810,202010,"BA Major","IS Major","None",202120,1,102,3.83
"1551",8354519,201810,202020,"IS Major","None","None",202120,1,119,3.83
"1552",8354519,201810,202110,"IS Major","None","None",202120,1,131,3.81
"1553",8354519,201810,202120,"IS Major","None","None",202120,1,131,0
"1554",8355890,201810,201810,"CAS","None","None",202120,1,15,3.72
"1555",8355890,201810,201820,"CAS","None","None",202120,1,29,3.72
"1556",8355890,201810,201910,"CAS","None","None",202120,1,43.5,3.78
"1557",8355890,201810,201920,"IS Major","None","None",202120,1,58.5,3.71
"1558",8355890,201810,202010,"BA Major","None","None",202120,1,78.5,3.64
"1559",8355890,201810,202020,"BA Major","None","None",202120,1,94.5,3.64
"1560",8355890,201810,202110,"BA Major","None","None",202120,1,115.5,3.68
"1561",8355890,201810,202120,"BA Major","None","None",202120,1,130.5,3.55
"1562",8357001,201810,201810,"CAS","None","None",202230,1,16,3.75
"1563",8357001,201810,201820,"CAS","None","None",202230,1,34,3.73
"1564",8357001,201810,201910,"CAS","None","None",202230,1,51,3.65
"1565",8357001,201810,201920,"CAS","None","None",202230,1,69,3.65
"1566",8357001,201810,202010,"BA Major","None","None",202230,1,77,3.64
"1567",8357001,201810,202020,"BA Major","None","None",202230,1,86,3.61
"1568",8357001,201810,202110,"BA Major","None","None",202230,1,92,3.55
"1569",8357001,201810,202120,"IS Major","None","None",202230,1,104,3.53
"1570",8357001,201810,202210,"IS Major","None","None",202230,1,119,3.45
"1571",8357001,201810,202220,"IS Major","None","None",202230,1,134,3.32
"1572",8364032,201810,201810,"Finance","None","None",202120,1,25,3.38
"1573",8364032,201810,201820,"Accountancy","None","None",202120,1,41,3.39
"1574",8364032,201810,201910,"Accountancy","None","None",202120,1,60.5,3.33
"1575",8364032,201810,201920,"Accountancy","IS Major","None",202120,1,77.5,3.4
"1576",8364032,201810,202010,"Accountancy","None","None",202120,1,92.5,3.22
"1577",8364032,201810,202020,"Accountancy","None","None",202120,1,118.5,3.33
"1578",8364032,201810,202110,"Accountancy","None","None",202120,1,140.5,3.41
"1579",8364032,201810,202120,"Accountancy","None","None",202120,1,155.5,3.43
"1580",8365162,201810,201810,"Accountancy","None","None",202120,1,30,3.76
"1581",8365162,201810,201820,"Accountancy","None","None",202120,1,43,3.44
"1582",8365162,201810,201910,"Accountancy","None","None",202120,1,65,3.57
"1583",8365162,201810,201920,"IS Major","None","None",202120,1,80,3.56
"1584",8365162,201810,202010,"IS Major","None","None",202120,1,92,3.57
"1585",8365162,201810,202020,"IS Major","None","None",202120,1,106,3.58
"1586",8365162,201810,202110,"IS Major","None","None",202120,1,118,3.55
"1587",8365162,201810,202120,"IS Major","None","None",202120,1,124,3.54
"1588",8365422,201810,201810,"Business Economics","None","None",202120,1,49,3.8
"1589",8365422,201810,201820,"BA Major","None","None",202120,1,63,3.89
"1590",8365422,201810,201910,"IS Major","None","None",202120,1,81,3.89
"1591",8365422,201810,201920,"BA Major","None","None",202120,1,99,3.87
"1592",8365422,201810,202010,"BA Major","None","None",202120,1,109,3.85
"1593",8365422,201810,202020,"BA Major","None","None",202120,1,121,3.87
"1594",8365422,201810,202110,"BA Major","None","None",202120,1,127,3.88
"1595",8365422,201810,202120,"BA Major","None","None",202120,1,127,0
"1596",8366918,201810,201810,"BA Major","None","None",202120,1,36,2.92
"1597",8366918,201810,201810,"BA Major","None","None",202120,1,36,2.92
"1598",8366918,201810,201820,"BA Major","None","None",202120,1,52,3.08
"1599",8366918,201810,201820,"BA Major","None","None",202120,1,52,3.08
"1600",8366918,201810,201910,"BA Major","None","None",202120,1,70,3.25
"1601",8366918,201810,201910,"BA Major","None","None",202120,1,70,3.25
"1602",8366918,201810,201920,"IS Major","None","None",202120,1,82,3.04
"1603",8366918,201810,201920,"IS Major","None","None",202120,1,82,3.04
"1604",8366918,201810,202010,"IS Major","None","None",202120,1,97,3.06
"1605",8366918,201810,202010,"IS Major","None","None",202120,1,97,3.06
"1606",8366918,201810,202020,"IS Major","None","None",202120,1,112,3.09
"1607",8366918,201810,202020,"IS Major","None","None",202120,1,112,3.09
"1608",8366918,201810,202110,"IS Major","None","None",202120,1,127,3.13
"1609",8366918,201810,202110,"IS Major","None","None",202120,1,127,3.13
"1610",8366918,201810,202120,"IS Major","Supply Chain & Operations Mgmt","None",202120,1,142,3.07
"1611",8366918,201810,202120,"IS Major","Supply Chain & Operations Mgmt","None",202120,1,142,3.07
"1612",8368121,201810,201810,"Marketing","None","None",202110,1,54,3.88
"1613",8368121,201810,201820,"IS Major","None","None",202110,1,72,3.88
"1614",8368121,201810,201910,"IS Major","None","None",202110,1,87,3.88
"1615",8368121,201810,201920,"BA Major","None","None",202110,1,102,3.86
"1616",8368121,201810,202010,"BA Major","None","None",202110,1,118,3.83
"1617",8368121,201810,202020,"BA Major","None","None",202110,1,131,3.85
"1618",8368121,201810,202110,"BA Major","None","None",202110,1,150,3.83
"1619",8368925,201810,201810,"Finance","None","None",202110,1,39,3.54
"1620",8368925,201810,201820,"IS Major","None","None",202110,1,54,3.54
"1621",8368925,201810,201910,"IS Major","None","None",202110,1,69,3.69
"1622",8368925,201810,201920,"IS Major","None","None",202110,1,81,3.7
"1623",8368925,201810,202010,"IS Major","None","None",202110,1,93,3.71
"1624",8368925,201810,202020,"IS Major","None","None",202110,1,110,3.74
"1625",8368925,201810,202110,"IS Major","None","None",202110,1,129,3.73
"1626",8369263,201810,201810,"Business Economics","None","None",202120,1,31,3.7
"1627",8369263,201810,201820,"Business Economics","None","None",202120,1,47,3.37
"1628",8369263,201810,201910,"IS Major","None","None",202120,1,62,3.37
"1629",8369263,201810,201920,"IS Major","None","None",202120,1,78,3.37
"1630",8369263,201810,202010,"IS Major","None","None",202120,1,93,3.4
"1631",8369263,201810,202020,"IS Major","None","None",202120,1,111,3.46
"1632",8369263,201810,202110,"IS Major","None","None",202120,1,123,3.52
"1633",8369263,201810,202120,"IS Major","None","None",202120,1,135,3.53
"1634",8369816,201810,201810,"CAS","None","None",202120,1,53,3.37
"1635",8369816,201810,201810,"CAS","None","None",202120,1,53,3.37
"1636",8369816,201810,201820,"CAS","None","None",202120,1,68,3.68
"1637",8369816,201810,201820,"CAS","None","None",202120,1,68,3.68
"1638",8369816,201810,201910,"Business Economics","None","None",202120,1,80,3.63
"1639",8369816,201810,201910,"Business Economics","None","None",202120,1,80,3.63
"1640",8369816,201810,201920,"Business Economics","IS Major","None",202120,1,94,3.65
"1641",8369816,201810,201920,"Business Economics","IS Major","None",202120,1,94,3.65
"1642",8369816,201810,202010,"Business Economics","IS Major","None",202120,1,106,3.61
"1643",8369816,201810,202010,"Business Economics","IS Major","None",202120,1,106,3.61
"1644",8369816,201810,202020,"Business Economics","IS Major","None",202120,1,130,3.63
"1645",8369816,201810,202020,"Business Economics","IS Major","None",202120,1,130,3.63
"1646",8369816,201810,202110,"Business Economics","IS Major","None",202120,1,145,3.63
"1647",8369816,201810,202110,"Business Economics","IS Major","None",202120,1,145,3.63
"1648",8369816,201810,202120,"Business Economics","IS Major","None",202120,1,169,3.51
"1649",8369816,201810,202120,"Business Economics","IS Major","None",202120,1,169,3.51
"1650",8370493,201810,201810,"IS Major","None","None",202120,1,26,3.3
"1651",8370493,201810,201820,"Finance","None","None",202120,1,45,3.14
"1652",8370493,201810,201910,"Finance","None","None",202120,1,60,3.2
"1653",8370493,201810,201920,"Finance","None","None",202120,1,75,3.13
"1654",8370493,201810,202010,"Finance","None","None",202120,1,90,3.18
"1655",8370493,201810,202110,"Finance","None","None",202120,1,110,3.3
"1656",8370493,201810,202120,"Finance","None","None",202120,1,127,3.32
"1657",8371019,201810,201810,"Undeclared - Business","None","None",202120,1,21.5,3.37
"1658",8371019,201810,201820,"Undeclared - Business","None","None",202120,1,36.5,3.45
"1659",8371019,201810,201910,"Undeclared - Business","None","None",202120,1,51.5,3.48
"1660",8371019,201810,201920,"IS Major","None","None",202120,1,67.5,3.47
"1661",8371019,201810,202010,"IS Major","Marketing","None",202120,1,83.5,3.47
"1662",8371019,201810,202020,"IS Major","None","None",202120,1,98.5,3.53
"1663",8371019,201810,202110,"IS Major","None","None",202120,1,112.5,3.58
"1664",8371019,201810,202120,"IS Major","None","None",202120,1,124.5,3.6
"1665",8372734,201810,201810,"IS Major","None","None",202120,1,32,2.28
"1666",8372734,201810,201820,"IS Major","None","None",202120,1,48,2.71
"1667",8372734,201810,201910,"IS Major","None","None",202120,1,60,2.77
"1668",8372734,201810,201920,"IS Major","None","None",202120,1,75,2.69
"1669",8372734,201810,202010,"IS Major","None","None",202120,1,90,2.69
"1670",8372734,201810,202020,"IS Major","None","None",202120,1,107,2.82
"1671",8372734,201810,202110,"IS Major","None","None",202120,1,119,2.9
"1672",8372734,201810,202120,"IS Major","None","None",202120,1,132.5,2.96
"1673",8372868,201810,201810,"Finance","None","None",202120,1,34,3.83
"1674",8372868,201810,201810,"Finance","None","None",202120,1,34,3.83
"1675",8372868,201810,201820,"Finance","None","None",202120,1,51,3.8
"1676",8372868,201810,201820,"Finance","None","None",202120,1,51,3.8
"1677",8372868,201810,201910,"Finance","None","None",202120,1,70,3.81
"1678",8372868,201810,201910,"Finance","None","None",202120,1,70,3.81
"1679",8372868,201810,201920,"Entrepreneurship","IS Major","None",202120,1,87,3.77
"1680",8372868,201810,201920,"Entrepreneurship","IS Major","None",202120,1,87,3.77
"1681",8372868,201810,202010,"Entrepreneurship","IS Major","None",202120,1,104,3.75
"1682",8372868,201810,202010,"Entrepreneurship","IS Major","None",202120,1,104,3.75
"1683",8372868,201810,202020,"Entrepreneurship","IS Major","None",202120,1,128,3.79
"1684",8372868,201810,202020,"Entrepreneurship","IS Major","None",202120,1,128,3.79
"1685",8372868,201810,202110,"Entrepreneurship","IS Major","None",202120,1,145,3.8
"1686",8372868,201810,202110,"Entrepreneurship","IS Major","None",202120,1,145,3.8
"1687",8372868,201810,202120,"Entrepreneurship","IS Major","None",202120,1,160.5,3.82
"1688",8372868,201810,202120,"Entrepreneurship","IS Major","None",202120,1,160.5,3.82
"1689",8372995,201810,201810,"Human Capital Mgmt& Leadership","None","None",202120,1,36,3.61
"1690",8372995,201810,201810,"Human Capital Mgmt& Leadership","None","None",202120,1,36,3.61
"1691",8372995,201810,201820,"Human Capital Mgmt& Leadership","None","None",202120,1,50,3.44
"1692",8372995,201810,201820,"Human Capital Mgmt& Leadership","None","None",202120,1,50,3.44
"1693",8372995,201810,201910,"IS Major","None","None",202120,1,63,3.33
"1694",8372995,201810,201910,"IS Major","None","None",202120,1,63,3.33
"1695",8372995,201810,201920,"BA Major","IS Major","None",202120,1,78,3.21
"1696",8372995,201810,201920,"BA Major","IS Major","None",202120,1,78,3.21
"1697",8372995,201810,202010,"BA Major","IS Major","None",202120,1,93,3.09
"1698",8372995,201810,202010,"BA Major","IS Major","None",202120,1,93,3.09
"1699",8372995,201810,202020,"BA Major","IS Major","None",202120,1,108,3.11
"1700",8372995,201810,202020,"BA Major","IS Major","None",202120,1,108,3.11
"1701",8372995,201810,202110,"BA Major","IS Major","None",202120,1,123,3.11
"1702",8372995,201810,202110,"BA Major","IS Major","None",202120,1,123,3.11
"1703",8372995,201810,202120,"BA Major","IS Major","None",202120,1,136,3.15
"1704",8372995,201810,202120,"BA Major","IS Major","None",202120,1,136,3.15
"1705",8373123,201810,201810,"Marketing","None","None",202120,1,25,3.61
"1706",8373123,201810,201810,"Marketing","None","None",202120,1,25,3.61
"1707",8373123,201810,201820,"Marketing","None","None",202120,1,39,3.57
"1708",8373123,201810,201820,"Marketing","None","None",202120,1,39,3.57
"1709",8373123,201810,201910,"Marketing","None","None",202120,1,60,3.57
"1710",8373123,201810,201910,"Marketing","None","None",202120,1,60,3.57
"1711",8373123,201810,201920,"Marketing","None","None",202120,1,77,3.61
"1712",8373123,201810,201920,"Marketing","None","None",202120,1,77,3.61
"1713",8373123,201810,202010,"IS Major","Marketing","None",202120,1,89,3.59
"1714",8373123,201810,202010,"IS Major","Marketing","None",202120,1,89,3.59
"1715",8373123,201810,202020,"IS Major","Marketing","None",202120,1,110,3.64
"1716",8373123,201810,202020,"IS Major","Marketing","None",202120,1,110,3.64
"1717",8373123,201810,202110,"IS Major","Marketing","None",202120,1,129,3.66
"1718",8373123,201810,202110,"IS Major","Marketing","None",202120,1,129,3.66
"1719",8373123,201810,202120,"IS Major","Marketing","None",202120,1,148,3.69
"1720",8373123,201810,202120,"IS Major","Marketing","None",202120,1,148,3.69
"1721",8373893,201810,201810,"CAS","None","None",202120,1,42,3.68
"1722",8373893,201810,201820,"CAS","None","None",202120,1,58,3.84
"1723",8373893,201810,201910,"Undeclared - Business","None","None",202120,1,75,3.85
"1724",8373893,201810,201920,"IS Major","None","None",202120,1,89,3.82
"1725",8373893,201810,202010,"IS Major","None","None",202120,1,104,3.85
"1726",8373893,201810,202020,"IS Major","None","None",202120,1,120,3.85
"1727",8373893,201810,202110,"IS Major","None","None",202120,1,135,3.83
"1728",8373893,201810,202120,"IS Major","None","None",202120,1,150,3.77
"1729",8373905,201810,201810,"BA Major","None","None",202120,1,42,2.4
"1730",8373905,201810,201820,"BA Major","None","None",202120,1,55.5,2.63
"1731",8373905,201810,201910,"BA Major","None","None",202120,1,70.5,2.44
"1732",8373905,201810,201920,"BA Major","None","None",202120,1,82.5,2.35
"1733",8373905,201810,202010,"BA Major","None","None",202120,1,97.5,2.41
"1734",8373905,201810,202020,"BA Major","None","None",202120,1,114.5,2.36
"1735",8373905,201810,202110,"IS Major","None","None",202120,1,129.5,2.3
"1736",8373905,201810,202120,"IS Major","None","None",202120,1,138.5,2.31
"1737",8374059,201810,201810,"BA Major","None","None",202120,1,18,3.8
"1738",8374059,201810,201820,"BA Major","None","None",202120,1,34,3.49
"1739",8374059,201810,201910,"BA Major","None","None",202120,1,56,3.51
"1740",8374059,201810,201920,"IS Major","None","None",202120,1,78,3.51
"1741",8374059,201810,202010,"IS Major","None","None",202120,1,90,3.56
"1742",8374059,201810,202020,"IS Major","None","None",202120,1,113,3.62
"1743",8374059,201810,202110,"IS Major","None","None",202120,1,128,3.61
"1744",8377224,201810,201810,"Undeclared - Business","None","None",202120,1,39,3.05
"1745",8377224,201810,201820,"Undeclared - Business","None","None",202120,1,54,3.32
"1746",8377224,201810,201910,"IS Major","None","None",202120,1,69,3.35
"1747",8377224,201810,201920,"IS Major","None","None",202120,1,88,3.3
"1748",8377224,201810,202010,"IS Major","None","None",202120,1,103,3.32
"1749",8377224,201810,202020,"IS Major","None","None",202120,1,117,3.39
"1750",8377224,201810,202110,"IS Major","None","None",202120,1,129,3.46
"1751",8377224,201810,202120,"IS Major","None","None",202120,1,135,3.49
"1752",8377378,201810,201810,"CEC","Undeclared - Business","None",NA,NA,26,3.44
"1753",8377378,201810,201820,"CEC","IS Major","None",NA,NA,41,3.51
"1754",8377378,201810,201910,"IS Major","None","None",NA,NA,55,3.51
"1755",8377378,201810,201920,"IS Major","None","None",NA,NA,70,3.46
"1756",8377378,201810,202010,"IS Major","None","None",NA,NA,88,3.46
"1757",8377378,201810,202020,"IS Major","None","None",NA,NA,104,3.51
"1758",8377378,201810,202110,"IS Major","None","None",NA,NA,119,3.53
"1759",8377378,201810,202120,"IS Major","None","None",NA,NA,131,3.52
"1760",8378080,201810,201810,"Human Capital Mgmt& Leadership","None","None",202120,1,40,2.55
"1761",8378080,201810,201810,"Human Capital Mgmt& Leadership","None","None",202120,1,40,2.55
"1762",8378080,201810,201820,"Human Capital Mgmt& Leadership","None","None",202120,1,56,2.93
"1763",8378080,201810,201820,"Human Capital Mgmt& Leadership","None","None",202120,1,56,2.93
"1764",8378080,201810,201910,"Human Capital Mgmt& Leadership","None","None",202120,1,74,3.11
"1765",8378080,201810,201910,"Human Capital Mgmt& Leadership","None","None",202120,1,74,3.11
"1766",8378080,201810,201920,"IS Major","None","None",202120,1,90,3.22
"1767",8378080,201810,201920,"IS Major","None","None",202120,1,90,3.22
"1768",8378080,201810,202010,"IS Major","None","None",202120,1,106,3.33
"1769",8378080,201810,202010,"IS Major","None","None",202120,1,106,3.33
"1770",8378080,201810,202020,"IS Major","Supply Chain & Operations Mgmt","None",202120,1,121,3.39
"1771",8378080,201810,202020,"IS Major","Supply Chain & Operations Mgmt","None",202120,1,121,3.39
"1772",8378080,201810,202110,"IS Major","Supply Chain & Operations Mgmt","None",202120,1,137,3.45
"1773",8378080,201810,202110,"IS Major","Supply Chain & Operations Mgmt","None",202120,1,137,3.45
"1774",8378080,201810,202120,"IS Major","Supply Chain & Operations Mgmt","None",202120,1,152,3.5
"1775",8378080,201810,202120,"IS Major","Supply Chain & Operations Mgmt","None",202120,1,152,3.5
"1776",8378360,201810,201810,"Undeclared - Business","None","None",202120,1,33,3.33
"1777",8378360,201810,201820,"Undeclared - Business","None","None",202120,1,48,3.29
"1778",8378360,201810,201910,"IS Major","None","None",202120,1,64,3.31
"1779",8378360,201810,201920,"IS Major","None","None",202120,1,79,3.23
"1780",8378360,201810,202010,"IS Major","None","None",202120,1,97,3.17
"1781",8378360,201810,202020,"IS Major","None","None",202120,1,112,3.2
"1782",8378360,201810,202110,"IS Major","None","None",202120,1,124,3.29
"1783",8378360,201810,202120,"IS Major","None","None",202120,1,136,3.29
"1784",8379005,201810,201810,"Supply Chain & Operations Mgmt","None","None",202120,1,32,3.52
"1785",8379005,201810,201810,"Supply Chain & Operations Mgmt","None","None",202120,1,32,3.52
"1786",8379005,201810,201820,"Supply Chain & Operations Mgmt","None","None",202120,1,48,3.57
"1787",8379005,201810,201820,"Supply Chain & Operations Mgmt","None","None",202120,1,48,3.57
"1788",8379005,201810,201910,"IS Major","None","None",202120,1,63,3.51
"1789",8379005,201810,201910,"IS Major","None","None",202120,1,63,3.51
"1790",8379005,201810,201920,"IS Major","None","None",202120,1,78,3.44
"1791",8379005,201810,201920,"IS Major","None","None",202120,1,78,3.44
"1792",8379005,201810,202010,"IS Major","None","None",202120,1,105,3.51
"1793",8379005,201810,202010,"IS Major","None","None",202120,1,105,3.51
"1794",8379005,201810,202020,"Accountancy","IS Major","None",202120,1,124,3.56
"1795",8379005,201810,202020,"Accountancy","IS Major","None",202120,1,124,3.56
"1796",8379005,201810,202110,"Accountancy","IS Major","None",202120,1,145,3.61
"1797",8379005,201810,202110,"Accountancy","IS Major","None",202120,1,145,3.61
"1798",8379005,201810,202120,"Accountancy","IS Major","None",202120,1,157,3.6
"1799",8379005,201810,202120,"Accountancy","IS Major","None",202120,1,157,3.6
"1800",8379300,201810,201810,"IS Major","None","None",202120,1,31,2.28
"1801",8379300,201810,201820,"IS Major","None","None",202120,1,47,2.75
"1802",8379300,201810,201910,"IS Major","None","None",202120,1,64,2.9
"1803",8379300,201810,201920,"IS Major","None","None",202120,1,82,2.93
"1804",8379300,201810,202010,"IS Major","None","None",202120,1,97,2.88
"1805",8379300,201810,202020,"IS Major","None","None",202120,1,115,2.97
"1806",8379300,201810,202110,"IS Major","None","None",202120,1,130,2.97
"1807",8379300,201810,202120,"IS Major","None","None",202120,1,145,3.05
"1808",8379976,201810,201810,"IS Major","None","None",202120,1,45,2.61
"1809",8379976,201810,201820,"IS Major","None","None",202120,1,60,2.67
"1810",8379976,201810,201910,"IS Major","None","None",202120,1,66,2.48
"1811",8379976,201810,201920,"IS Major","None","None",202120,1,82,2.41
"1812",8379976,201810,202010,"IS Major","None","None",202120,1,98,2.45
"1813",8379976,201810,202020,"IS Major","None","None",202120,1,114,2.58
"1814",8379976,201810,202110,"IS Major","None","None",202120,1,126,2.61
"1815",8379976,201810,202120,"IS Major","None","None",202120,1,138,2.62
"1816",8382476,201810,201810,"Finance","None","None",202120,1,54,3.92
"1817",8382476,201810,201820,"Finance","None","None",202120,1,69,3.96
"1818",8382476,201810,201910,"Finance","IS Major","None",202120,1,84,3.93
"1819",8382476,201810,201920,"BA Major","IS Major","None",202120,1,97,3.94
"1820",8382476,201810,202010,"IS Major","None","None",202120,1,109,3.95
"1821",8382476,201810,202020,"IS Major","None","None",202120,1,130,3.96
"1822",8382476,201810,202110,"IS Major","None","None",202120,1,130,0
"1823",8382476,201810,202120,"IS Major","None","None",202120,1,130,0
"1824",8382573,201810,201810,"Marketing","None","None",202120,1,49,4
"1825",8382573,201810,201820,"CCA","Supply Chain & Operations Mgmt","None",202120,1,66,3.91
"1826",8382573,201810,201910,"CCA","None","None",202120,1,88,3.9
"1827",8382573,201810,201920,"CCA","IS Major","None",202120,1,103,3.87
"1828",8382573,201810,202010,"BA Major","CCA","None",202120,1,124,3.75
"1829",8382573,201810,202020,"CCA","None","None",202120,1,142,3.78
"1830",8382573,201810,202110,"CCA","None","None",202120,1,163,3.8
"1831",8382573,201810,202120,"CCA","None","None",202120,1,184,3.82
"1832",8383536,201810,201810,"CAS","None","None",202220,1,45,3.86
"1833",8383536,201810,201820,"CEC","None","None",202220,1,61,3.72
"1834",8383536,201810,201910,"CEC","None","None",202220,1,76,3.57
"1835",8383536,201810,201920,"CEC","None","None",202220,1,88,3.44
"1836",8383536,201810,202010,"IS Major","None","None",202220,1,106,3.24
"1837",8383536,201810,202020,"IS Major","None","None",202220,1,117,3.19
"1838",8383536,201810,202110,"IS Major","None","None",202220,1,126,3.19
"1839",8383536,201810,202120,"IS Major","None","None",202220,1,144,3.04
"1840",8383536,201810,202210,"IS Major","None","None",202220,1,156,2.93
"1841",8383536,201810,202220,"IS Major","None","None",202220,1,174,2.93
"1842",8384327,201810,201810,"CAS","None","None",202120,1,16,3.86
"1843",8384327,201810,201820,"CAS","None","None",202120,1,31,3.74
"1844",8384327,201810,201910,"Finance","None","None",202120,1,46,3.75
"1845",8384327,201810,201920,"Finance","None","None",202120,1,68,3.73
"1846",8384327,201810,202010,"IS Major","None","None",202120,1,83,3.75
"1847",8384327,201810,202020,"IS Major","None","None",202120,1,98,3.79
"1848",8384327,201810,202110,"IS Major","None","None",202120,1,114,3.8
"1849",8384327,201810,202120,"IS Major","None","None",202120,1,124,3.81
"1850",8384480,201810,201810,"IS Major","None","None",202120,1,18,3.34
"1851",8384480,201810,201820,"IS Major","None","None",202120,1,33,3.01
"1852",8384480,201810,201910,"IS Major","None","None",202120,1,48,2.91
"1853",8384480,201810,201920,"IS Major","None","None",202120,1,66,3.13
"1854",8384480,201810,202010,"IS Major","None","None",202120,1,81,3.25
"1855",8384480,201810,202020,"IS Major","None","None",202120,1,96,3.28
"1856",8384480,201810,202110,"IS Major","None","None",202120,1,111,3.3
"1857",8384480,201810,202120,"IS Major","None","None",202120,1,123,3.37
"1858",8385582,201810,201810,"Supply Chain & Operations Mgmt","None","None",202120,1,26,3.35
"1859",8385582,201810,201810,"Supply Chain & Operations Mgmt","None","None",202120,1,26,3.35
"1860",8385582,201810,201820,"Supply Chain & Operations Mgmt","None","None",202120,1,42,3.47
"1861",8385582,201810,201820,"Supply Chain & Operations Mgmt","None","None",202120,1,42,3.47
"1862",8385582,201810,201910,"Supply Chain & Operations Mgmt","None","None",202120,1,57,3.37
"1863",8385582,201810,201910,"Supply Chain & Operations Mgmt","None","None",202120,1,57,3.37
"1864",8385582,201810,201920,"Supply Chain & Operations Mgmt","None","None",202120,1,75,3.42
"1865",8385582,201810,201920,"Supply Chain & Operations Mgmt","None","None",202120,1,75,3.42
"1866",8385582,201810,202010,"IS Major","Supply Chain & Operations Mgmt","None",202120,1,90,3.42
"1867",8385582,201810,202010,"IS Major","Supply Chain & Operations Mgmt","None",202120,1,90,3.42
"1868",8385582,201810,202020,"IS Major","Supply Chain & Operations Mgmt","None",202120,1,109,3.49
"1869",8385582,201810,202020,"IS Major","Supply Chain & Operations Mgmt","None",202120,1,109,3.49
"1870",8385582,201810,202110,"IS Major","Supply Chain & Operations Mgmt","None",202120,1,127,3.52
"1871",8385582,201810,202110,"IS Major","Supply Chain & Operations Mgmt","None",202120,1,127,3.52
"1872",8385582,201810,202120,"IS Major","Supply Chain & Operations Mgmt","None",202120,1,142,3.55
"1873",8385582,201810,202120,"IS Major","Supply Chain & Operations Mgmt","None",202120,1,142,3.55
"1874",8385894,201810,201810,"Human Capital Mgmt& Leadership","None","None",202120,1,21,3.2
"1875",8385894,201810,201820,"Human Capital Mgmt& Leadership","None","None",202120,1,35,2.95
"1876",8385894,201810,201910,"Human Capital Mgmt& Leadership","None","None",202120,1,46,2.96
"1877",8385894,201810,201920,"Supply Chain & Operations Mgmt","None","None",202120,1,61,3
"1878",8385894,201810,202010,"IS Major","None","None",202120,1,75,3.08
"1879",8385894,201810,202020,"IS Major","None","None",202120,1,94,3.14
"1880",8385894,201810,202110,"IS Major","None","None",202120,1,109,3.15
"1881",8385894,201810,202120,"IS Major","None","None",202120,1,124,3.15
"1882",8386138,201810,201810,"BA Major","CAS","None",202120,1,52,3.68
"1883",8386138,201810,201810,"BA Major","CAS","None",202120,1,52,3.68
"1884",8386138,201810,201820,"BA Major","CAS","None",202120,1,70,3.82
"1885",8386138,201810,201820,"BA Major","CAS","None",202120,1,70,3.82
"1886",8386138,201810,201910,"CAS","IS Major","None",202120,1,90,3.82
"1887",8386138,201810,201910,"CAS","IS Major","None",202120,1,90,3.82
"1888",8386138,201810,201920,"CAS","IS Major","None",202120,1,112,3.81
"1889",8386138,201810,201920,"CAS","IS Major","None",202120,1,112,3.81
"1890",8386138,201810,202010,"CAS","IS Major","None",202120,1,130,3.83
"1891",8386138,201810,202010,"CAS","IS Major","None",202120,1,130,3.83
"1892",8386138,201810,202020,"CAS","IS Major","None",202120,1,144,3.83
"1893",8386138,201810,202020,"CAS","IS Major","None",202120,1,144,3.83
"1894",8386138,201810,202110,"CAS","IS Major","None",202120,1,161,3.84
"1895",8386138,201810,202110,"CAS","IS Major","None",202120,1,161,3.84
"1896",8386138,201810,202120,"CAS","IS Major","None",202120,1,177,3.85
"1897",8386138,201810,202120,"CAS","IS Major","None",202120,1,177,3.85
