"","Student ID","Term Code","Term UG MU Earned CrHr","Term UG Overall Earned CrHr (MU and Non-MU)","Cum UG Overall Earned CrHr (MU and Non-MU)"
"5083",8371741,"201830",3,3,29
"5084",8371741,"201910",12,12,41
"5085",8371741,"201920",15,15,56
"5086",8371741,"202010",16,16,72
"5087",8371741,"202020",15,15,87
"5088",8371741,"202110",15,15,102
"5089",8371741,"202120",19,19,121
"5090",8372215,"201810",15,15,15
"5091",8372215,"201820",15,15,30
"5092",8372215,"201910",17,17,47
"5093",8372215,"201920",15,15,62
"5094",8372215,"202010",18,18,80
"5095",8372215,"202020",18,18,98
"5096",8372215,"202030",3,3,101
"5097",8372215,"202110",15,15,116
"5098",8372215,"202120",15,15,131
"5099",8372318,"201810",12,68,68
"5100",8372318,"201820",18,18,86
"5101",8372318,"201830",8,8,94
"5102",8372318,"201910",19,19,113
"5103",8372318,"201915",3,3,116
"5104",8372318,"201920",15,15,131
"5105",8372318,"202010",15,15,146
"5106",8372318,"202015",3,3,149
"5107",8372318,"202020",12,12,161
"5108",8372318,"202110",14,14,175
"5109",8372318,"202120",12.5,12.5,187.5
"5110",8372669,"201810",16,52,52
"5111",8372669,"201820",16,16,68
"5112",8372669,"201910",18,18,86
"5113",8372669,"201920",15,15,101
"5114",8372669,"202010",16,16,117
"5115",8372669,"202020",15,15,132
"5116",8372669,"202110",15,15,147
"5117",8372669,"202120",15,15,162
"5118",8372995,"201810",17,36,36
"5119",8372995,"201820",14,14,50
"5120",8372995,"201910",13,13,63
"5121",8372995,"201920",15,15,78
"5122",8372995,"202010",15,15,93
"5123",8372995,"202020",15,15,108
"5124",8372995,"202110",15,15,123
"5125",8372995,"202115",1,1,124
"5126",8372995,"202120",12,12,136
"5127",8373328,"201810",14,58,58
"5128",8373328,"201820",18,18,76
"5129",8373328,"201910",19,19,95
"5130",8373328,"201920",12,12,107
"5131",8373328,"201930",1,1,108
"5132",8373328,"202010",18,18,126
"5133",8373328,"202020",18,18,144
"5134",8373328,"202110",12,12,156
"5135",8373328,"202120",15,15,171
"5136",8373418,"201730",6,6,6
"5137",8373418,"201810",16,40,46
"5138",8373418,"201820",14,14,60
"5139",8373418,"201830",0,5,NA
"5140",8373418,"201910",15,15,80
"5141",8373418,"201920",13,13,93
"5142",8373418,"202010",15,15,108
"5143",8373418,"202020",15,15,123
"5144",8373418,"202110",14,14,137
"5145",8373418,"202120",12,12,149
"5146",8373628,"201810",15,56,56
"5147",8373628,"201820",13,13,69
"5148",8373628,"201910",15,15,84
"5149",8373628,"201920",17,17,101
"5150",8373628,"202010",12,12,113
"5151",8373628,"202020",12,12,125
"5152",8373628,"202110",15,15,140
"5153",8373628,"202120",12,12,152
"5154",8373905,"201810",17,42,42
"5155",8373905,"201820",13.5,13.5,55.5
"5156",8373905,"201910",15,15,70.5
"5157",8373905,"201920",12,12,82.5
"5158",8373905,"202010",15,15,97.5
"5159",8373905,"202015",3,3,100.5
"5160",8373905,"202020",14,14,114.5
"5161",8373905,"202030",3,3,117.5
"5162",8373905,"202110",12,12,129.5
"5163",8373905,"202120",9,9,138.5
"5164",8374059,"201810",15,18,18
"5165",8374059,"201820",16,16,34
"5166",8374059,"201830",0,5,NA
"5167",8374059,"201910",17,17,56
"5168",8374059,"201915",0,6,NA
"5169",8374059,"201920",16,16,78
"5170",8374059,"202010",12,12,90
"5171",8374059,"202015",3,3,93
"5172",8374059,"202020",20,20,113
"5173",8374059,"202030",3,3,116
"5174",8374059,"202110",12,12,128
"5175",8375640,"201910",16,36,36
"5176",8375640,"201915",6,6,42
"5177",8375640,"201920",14,14,56
"5178",8375640,"201930",6,6,62
"5179",8375640,"202010",15,15,77
"5180",8375640,"202015",6,6,83
"5181",8375640,"202020",12,12,95
"5182",8375640,"202030",9,9,104
"5183",8375640,"202110",15,15,119
"5184",8375640,"202130",9,9,128
"5185",8375640,"202210",6,6,134
"5186",8375640,"202220",0,0,134
"5187",8376010,"201810",17,29,29
"5188",8376010,"201820",13,13,42
"5189",8376010,"201910",17,17,59
"5190",8376010,"201915",0,4,63
"5191",8376010,"201920",16,16,79
"5192",8376010,"201930",3,3,82
"5193",8376010,"202010",17,17,99
"5194",8376010,"202020",15,15,114
"5195",8376010,"202110",15,15,129
"5196",8376010,"202120",14,14,143
"5197",8376089,"201810",15,18,18
"5198",8376089,"201820",16,16,34
"5199",8376089,"201910",17,17,51
"5200",8376089,"201915",3,3,54
"5201",8376089,"201920",15,15,69
"5202",8376089,"202010",0,16,85
"5203",8376089,"202015",3,3,88
"5204",8376089,"202020",15,15,103
"5205",8376089,"202030",5,5,108
"5206",8376089,"202110",12,12,120
"5207",8376089,"202115",3,3,123
"5208",8376089,"202120",12,12,135
"5209",8377320,"201810",16,24,24
"5210",8377320,"201820",14,14,38
"5211",8377320,"201910",14,14,52
"5212",8377320,"201920",15,15,67
"5213",8377320,"201930",1,1,68
"5214",8377320,"202010",12,12,80
"5215",8377320,"202020",0,16,96
"5216",8377320,"202110",12,12,108
"5217",8377320,"202120",12,12,120
"5218",8377418,"201810",15,68,68
"5219",8377418,"201820",15,15,83
"5220",8377418,"201830",0,0,83
"5221",8377418,"201910",19,19,102
"5222",8377418,"201915",6,6,108
"5223",8377418,"201920",15,15,123
"5224",8377418,"202010",19,19,142
"5225",8377418,"202020",18,18,160
"5226",8377418,"202110",0,0,160
"5227",8377418,"202120",0,0,160
"5228",8377632,"201810",13,36,36
"5229",8377632,"201820",15,15,51
"5230",8377632,"201910",16,16,67
"5231",8377632,"201920",15,15,82
"5232",8377632,"202010",16,16,98
"5233",8377632,"202015",3,3,101
"5234",8377632,"202020",15,15,116
"5235",8377632,"202110",17,17,133
"5236",8377632,"202115",3,3,136
"5237",8377632,"202120",15,15,151
"5238",8377653,"201810",17,23,23
"5239",8377653,"201815",6,6,29
"5240",8377653,"201820",12,12,41
"5241",8377653,"201830",12,12,53
"5242",8377653,"201910",14,14,67
"5243",8377653,"201920",13,13,80
"5244",8377653,"201930",3,3,83
"5245",8377653,"202010",15,15,98
"5246",8377653,"202020",18,18,116
"5247",8377653,"202030",6,6,122
"5248",8377653,"202110",15,15,137
"5249",8377653,"202120",12,12,149
"5250",8378332,"201810",15,46,46
"5251",8378332,"201820",12,12,58
"5252",8378332,"201910",15,15,73
"5253",8378332,"201915",2,2,75
"5254",8378332,"201920",15,15,90
"5255",8378332,"201930",6,6,96
"5256",8378332,"202010",12,15,111
"5257",8378332,"202020",15,15,126
"5258",8378332,"202110",12,12,138
"5259",8378332,"202120",6,6,144
"5260",8379553,"201810",16,43,43
"5261",8379553,"201815",3,3,46
"5262",8379553,"201820",15,15,61
"5263",8379553,"201910",15,15,76
"5264",8379553,"201915",3,3,79
"5265",8379553,"201920",15,15,94
"5266",8379553,"202010",15,15,109
"5267",8379553,"202020",0,16,125
"5268",8379553,"202110",12,15,140
"5269",8379553,"202120",13,13,153
"5270",8379931,"201810",16,16,16
"5271",8379931,"201815",6,6,22
"5272",8379931,"201820",12,12,34
"5273",8379931,"201910",16,16,50
"5274",8379931,"201915",3,3,53
"5275",8379931,"201920",14,14,67
"5276",8379931,"202010",16,16,83
"5277",8379931,"202015",3,3,86
"5278",8379931,"202020",14,14,100
"5279",8379931,"202030",3,6,106
"5280",8379931,"202110",15,15,121
"5281",8379931,"202115",3,3,124
"5282",8379931,"202120",9,9,133
"5283",8380034,"201810",17,27,27
"5284",8380034,"201820",17,17,44
"5285",8380034,"201910",15,15,59
"5286",8380034,"201920",12,12,71
"5287",8380034,"202010",15,15,86
"5288",8380034,"202020",15,15,101
"5289",8380034,"202110",12,12,113
"5290",8380034,"202120",12,12,125
"5291",8380912,"201810",16,56,56
"5292",8380912,"201820",15,15,71
"5293",8380912,"201910",15,15,86
"5294",8380912,"201920",17,17,103
"5295",8380912,"202010",15,15,118
"5296",8380912,"202020",15,15,133
"5297",8380912,"202110",3,3,136
"5298",8380912,"202120",0,0,136
"5299",8381137,"201810",16,40,40
"5300",8381137,"201815",3,3,43
"5301",8381137,"201820",17,17,60
"5302",8381137,"201830",3,3,63
"5303",8381137,"201910",16,16,79
"5304",8381137,"201920",15,15,94
"5305",8381137,"201930",6,6,100
"5306",8381137,"202010",15,15,115
"5307",8381137,"202020",15,15,130
"5308",8381137,"202110",13,13,143
"5309",8381137,"202120",13,13,156
"5310",8381513,"201810",14,23,23
"5311",8381513,"201820",14,14,37
"5312",8381513,"201910",15,15,52
"5313",8381513,"201920",18,18,70
"5314",8381513,"202010",15,15,85
"5315",8381513,"202020",9,9,94
"5316",8381513,"202030",3,6,100
"5317",8381513,"202110",15,15,115
"5318",8381513,"202120",15,15,130
"5319",8381924,"201810",16,20,20
"5320",8381924,"201820",16,16,36
"5321",8381924,"201910",15,15,51
"5322",8381924,"201915",3,3,54
"5323",8381924,"201920",12,12,66
"5324",8381924,"202010",15,15,81
"5325",8381924,"202020",17,17,98
"5326",8381924,"202110",15,15,113
"5327",8381924,"202120",12,12,125
"5328",8382026,"201810",17,47,47
"5329",8382026,"201820",16,16,63
"5330",8382026,"201910",15,15,78
"5331",8382026,"201920",15,15,93
"5332",8382026,"202010",15,15,108
"5333",8382026,"202020",15,15,123
"5334",8382026,"202030",3,3,126
"5335",8382026,"202110",15,15,141
"5336",8382026,"202120",12,12,153
"5337",8382476,"201810",15,54,54
"5338",8382476,"201820",15,15,69
"5339",8382476,"201910",15,15,84
"5340",8382476,"201920",13,13,97
"5341",8382476,"202010",12,12,109
"5342",8382476,"202015",6,6,115
"5343",8382476,"202020",15,15,130
"5344",8382476,"202110",0,0,130
"5345",8382476,"202115",0,0,130
"5346",8382476,"202120",0,0,130
"5347",8382573,"201810",15,49,49
"5348",8382573,"201820",17,17,66
"5349",8382573,"201830",6,6,72
"5350",8382573,"201910",16,16,88
"5351",8382573,"201920",15,15,103
"5352",8382573,"201930",6,6,109
"5353",8382573,"202010",15,15,124
"5354",8382573,"202015",3,3,127
"5355",8382573,"202020",15,15,142
"5356",8382573,"202030",3,3,145
"5357",8382573,"202110",18,18,163
"5358",8382573,"202120",21,21,184
"5359",8382893,"201810",12,19,19
"5360",8382893,"201820",15,15,34
"5361",8382893,"201910",17,17,51
"5362",8382893,"201920",13,13,64
"5363",8382893,"202010",15,15,79
"5364",8382893,"202020",15,15,94
"5365",8382893,"202110",13,13,107
"5366",8382893,"202120",12,12,119
"5367",8383258,"201810",15,52,52
"5368",8383258,"201820",12,12,64
"5369",8383258,"201910",12,12,76
"5370",8383258,"201920",12,12,88
"5371",8383258,"201930",6,6,94
"5372",8383258,"202010",15,15,109
"5373",8383258,"202020",14,14,123
"5374",8383258,"202110",13,13,136
"5375",8383258,"202120",15,15,151
"5376",8383490,"201810",15,18,18
"5377",8383490,"201815",3,3,21
"5378",8383490,"201820",15,15,36
"5379",8383490,"201910",15,15,51
"5380",8383490,"201915",3,3,54
"5381",8383490,"201920",15,15,69
"5382",8383490,"202010",12,12,81
"5383",8383490,"202020",15,15,96
"5384",8383490,"202110",15,15,111
"5385",8383490,"202120",13,13,124
"5386",8383906,"201810",17,39,39
"5387",8383906,"201815",3,3,42
"5388",8383906,"201820",17,17,59
"5389",8383906,"201910",16,16,75
"5390",8383906,"201920",17,17,92
"5391",8383906,"202010",16,16,108
"5392",8383906,"202015",6,6,114
"5393",8383906,"202020",19,19,133
"5394",8383906,"202030",3,3,136
"5395",8383906,"202110",6,6,142
"5396",8383906,"202120",6,6,148
"5397",8383906,"202130",1,1,149
"5398",8383906,"202210",6,6,155
"5399",8384345,"201810",17,64,64
"5400",8384345,"201820",15,15,79
"5401",8384345,"201910",18,18,97
"5402",8384345,"201920",17,17,114
"5403",8384345,"202010",12,12,126
"5404",8384345,"202020",12,12,138
"5405",8384345,"202110",12,12,150
"5406",8384345,"202120",12,12,162
"5407",8384407,"201810",16,36,36
"5408",8384407,"201815",3,3,39
"5409",8384407,"201820",14,14,53
"5410",8384407,"201910",18,18,71
"5411",8384407,"201915",6,6,77
"5412",8384407,"201920",17,17,94
"5413",8384407,"202010",17,17,111
"5414",8384407,"202020",13.5,13.5,124.5
"5415",8384407,"202030",4,4,128.5
"5416",8384407,"202110",12,12,140.5
"5417",8384407,"202120",14,14,154.5
"5418",8384659,"201810",16,16,16
"5419",8384659,"201820",14,14,30
"5420",8384659,"201910",15,15,45
"5421",8384659,"201920",15,15,60
"5422",8384659,"201930",6,6,66
"5423",8384659,"202010",15,15,81
"5424",8384659,"202020",12,12,93
"5425",8384659,"202030",6,6,99
"5426",8384659,"202110",15,15,114
"5427",8384659,"202115",6,6,120
"5428",8384659,"202120",13,13,133
"5429",8384659,"202210",3,3,136
"5430",8385193,"201810",15,18,18
"5431",8385193,"201820",16,16,34
"5432",8385193,"201830",3,10,44
"5433",8385193,"201910",17,17,61
"5434",8385193,"201920",16,16,77
"5435",8385193,"202010",16,16,93
"5436",8385193,"202015",3,3,96
"5437",8385193,"202020",15,15,111
"5438",8385193,"202030",3,3,114
"5439",8385193,"202110",15,15,129
"5440",8385193,"202120",12,12,141
"5441",8385483,"201810",14,34,34
"5442",8385483,"201820",16.5,16.5,50.5
"5443",8385483,"201910",14,14,64.5
"5444",8385483,"201920",15,15,79.5
"5445",8385483,"201930",9,9,88.5
"5446",8385483,"202010",15,15,103.5
"5447",8385483,"202020",15,15,118.5
"5448",8385483,"202110",12,12,130.5
"5449",8385483,"202120",14,14,144.5
"5450",8385730,"201810",17,38,38
"5451",8385730,"201820",17,17,55
"5452",8385730,"201910",20,20,75
"5453",8385730,"201920",19.5,19.5,94.5
"5454",8385730,"202010",19,19,113.5
"5455",8385730,"202020",15,15,128.5
"5456",8385730,"202110",17,17,145.5
"5457",8385730,"202115",6,6,151.5
"5458",8385730,"202120",13,13,164.5
"5459",8386138,"201810",17,52,52
"5460",8386138,"201820",18,18,70
"5461",8386138,"201830",3,3,73
"5462",8386138,"201910",17,17,90
"5463",8386138,"201915",3,3,93
"5464",8386138,"201920",19,19,112
"5465",8386138,"202010",18,18,130
"5466",8386138,"202020",14,14,144
"5467",8386138,"202110",17,17,161
"5468",8386138,"202120",16,16,177
"5469",8386377,"201810",16,30,30
"5470",8386377,"201820",14,14,44
"5471",8386377,"201910",0,0,44
"5472",8386377,"201920",0,0,44
"5473",8386377,"202010",15,15,59
"5474",8386377,"202015",3,3,62
"5475",8386377,"202020",12,12,74
"5476",8386377,"202030",9,9,83
"5477",8386377,"202110",15,15,98
"5478",8386377,"202120",6,6,104
"5479",8386377,"202130",9,9,113
"5480",8386377,"202210",15,15,128
"5481",8388086,"201810",15,18,18
"5482",8388086,"201820",17,17,35
"5483",8388086,"201910",16,16,51
"5484",8388086,"201920",14,14,65
"5485",8388086,"202010",15,15,80
"5486",8388086,"202020",15,15,95
"5487",8388086,"202110",12,12,107
"5488",8388086,"202120",12,12,119
"5489",8388254,"201810",15,20,20
"5490",8388254,"201820",16,16,36
"5491",8388254,"201830",3,3,39
"5492",8388254,"201910",13,13,52
"5493",8388254,"201920",17,17,69
"5494",8388254,"202010",15,15,84
"5495",8388254,"202015",6,6,90
"5496",8388254,"202020",15,15,105
"5497",8388254,"202110",16,16,121
"5498",8388254,"202120",12,12,133
"5499",8388320,"201810",15,39,39
"5500",8388320,"201815",3,3,42
"5501",8388320,"201820",14,14,56
"5502",8388320,"201910",13,13,69
"5503",8388320,"201915",0,0,69
"5504",8388320,"201920",5,5,74
"5505",8389082,"201810",15,57,57
"5506",8389082,"201820",14,14,71
"5507",8389082,"201910",12,12,83
"5508",8389082,"201915",3,3,86
"5509",8389082,"201920",12,12,98
"5510",8389082,"201930",3,3,101
"5511",8389082,"202010",12,12,113
"5512",8389082,"202015",6,6,119
"5513",8389082,"202020",12,12,131
"5514",8389082,"202110",15,15,146
"5515",8389082,"202115",6,6,152
"5516",8389082,"202120",15,15,167
"5517",8389477,"201810",16,19,19
"5518",8389477,"201820",15,15,34
"5519",8389477,"201910",15,15,49
"5520",8389477,"201915",0,4,53
"5521",8389477,"201920",15,15,68
"5522",8389477,"201930",3,3,71
"5523",8389477,"202010",15,15,86
"5524",8389477,"202020",15,15,101
"5525",8389477,"202030",6,6,107
"5526",8389477,"202110",15,15,122
"5527",8389477,"202120",12,12,134
"5528",8397628,"201810",14,38,38
"5529",8397628,"201820",17,17,55
"5530",8397628,"201910",17,17,72
"5531",8397628,"201920",17,17,89
"5532",8397628,"202010",15,15,104
"5533",8397628,"202020",15,15,119
"5534",8397628,"202110",15,15,134
"5535",8397628,"202120",17.5,17.5,151.5
"5536",8398101,"201810",16,22,22
"5537",8398101,"201820",17,17,39
"5538",8398101,"201910",17,17,56
"5539",8398101,"201920",16,16,72
"5540",8398101,"202010",15,15,87
"5541",8398101,"202015",6,6,93
"5542",8398101,"202020",17,17,110
"5543",8398101,"202110",15,15,125
"5544",8398101,"202120",19,19,144
"5545",8398122,"201810",15,50,50
"5546",8398122,"201820",15,15,65
"5547",8398122,"201910",15,15,80
"5548",8398122,"201920",15,15,95
"5549",8398122,"202010",15,15,110
"5550",8398122,"202015",3,3,113
"5551",8398122,"202020",15,15,128
"5552",8398122,"202110",14,14,142
"5553",8398122,"202120",13,13,155
"5554",8398216,"201810",16,32,32
"5555",8398216,"201820",15,15,47
"5556",8398216,"201830",1,6,53
"5557",8398216,"201910",16,16,69
"5558",8398216,"201920",12,12,81
"5559",8398216,"202010",15,15,96
"5560",8398216,"202020",15,15,111
"5561",8398216,"202110",15,15,126
"5562",8398216,"202120",12,12,138
"5563",8398224,"201910",16,37,37
"5564",8398224,"201915",3,3,40
"5565",8398224,"201920",17,17,57
"5566",8398224,"202010",17,17,74
"5567",8398224,"202015",3,3,77
"5568",8398224,"202020",16,16,93
"5569",8398224,"202110",15,15,108
"5570",8398224,"202120",13.5,13.5,121.5
"5571",8398224,"202210",3,3,124.5
"5572",8398224,"202215",0,0,124.5
"5573",8398224,"202220",0,0,124.5
"5574",8398240,"201810",18,18,18
"5575",8398240,"201820",18,18,36
"5576",8398240,"201910",18,18,54
"5577",8398240,"201920",18,18,72
"5578",8398240,"201930",6,6,78
"5579",8398240,"202010",17,17,95
"5580",8398240,"202020",14,14,109
"5581",8398240,"202110",15,15,124
"5582",8398291,"201810",16,30,30
"5583",8398291,"201820",17,17,47
"5584",8398291,"201910",17,17,64
"5585",8398291,"201915",3,3,67
"5586",8398291,"201920",18,18,85
"5587",8398291,"202010",16,16,101
"5588",8398291,"202015",3,3,104
"5589",8398291,"202020",15,15,119
"5590",8398291,"202110",15,15,134
"5591",8398291,"202120",16,16,150
"5592",8398303,"201910",15,38,38
"5593",8398303,"201920",12,12,50
"5594",8398303,"202010",12,12,62
"5595",8398303,"202020",12,12,74
"5596",8398303,"202030",3,6,80
"5597",8398303,"202110",13,13,93
"5598",8398303,"202120",12,12,105
"5599",8398303,"202210",12,12,117
"5600",8398303,"202220",9,9,126
"5601",8398361,"201810",16,20,20
"5602",8398361,"201815",6,6,26
"5603",8398361,"201820",13,13,39
"5604",8398361,"201910",14,14,53
"5605",8398361,"201920",15,15,68
"5606",8398361,"201930",0,3,NA
"5607",8398361,"202010",15,15,86
"5608",8398361,"202020",15,15,101
"5609",8398361,"202110",16,16,117
"5610",8398361,"202120",12,12,129
"5611",8398381,"201810",15,52,52
"5612",8398381,"201820",14,14,66
"5613",8398381,"201910",16,16,82
"5614",8398381,"201915",3,3,85
"5615",8398381,"201920",15,15,100
"5616",8398381,"202010",12,12,112
"5617",8398381,"202015",3,3,115
"5618",8398381,"202020",15,15,130
"5619",8398381,"202110",12,15,145
"5620",8398381,"202115",6,6,151
"5621",8398381,"202120",6,6,157
"5622",8401257,"201710",11,11,11
"5623",8401257,"201720",13,13,24
"5624",8401257,"201810",16,34,58
"5625",8401257,"201820",18,18,76
"5626",8401257,"201910",17,17,93
"5627",8401257,"201920",15,15,108
"5628",8401257,"202010",13,13,121
"5629",8401257,"202020",18,18,139
"5630",8401257,"202110",6,6,145
"5631",8401257,"202115",0,0,145
"5632",8401257,"202120",0,0,145
"5633",8429284,"201810",14,62.5,62.5
"5634",8429284,"201820",16,16,78.5
"5635",8429284,"201910",15,15,93.5
"5636",8429284,"201915",0,3,96.5
"5637",8429284,"201920",15,15,111.5
"5638",8429284,"202010",18,18,129.5
"5639",8429284,"202015",6,6,135.5
"5640",8429284,"202020",16,16,151.5
"5641",8458965,"201610",16,65,65
"5642",8458965,"201620",14,14,79
"5643",8458965,"201710",16,16,95
"5644",8458965,"201715",6,6,101
"5645",8458965,"201720",14,14,115
"5646",8458965,"201810",16,16,131
"5647",8458965,"201815",3,3,134
"5648",8458965,"201820",15,15,149
"5649",8458965,"201910",3,3,152
"5650",8458965,"201920",0,0,152
"5651",8476995,"201610",15,47,47
"5652",8476995,"201615",1,1,48
"5653",8476995,"201620",15,15,63
"5654",8476995,"201710",16,16,79
"5655",8476995,"201720",15,15,94
"5656",8476995,"201810",18,18,112
"5657",8476995,"201815",3,3,115
"5658",8476995,"201820",15,15,130
"5659",8476995,"201910",3,3,133
"5660",8476995,"201920",3,3,136
"5661",8521298,"201510",17,73,73
"5662",8521298,"201520",14,14,87
"5663",8521298,"201530",0,3,NA
"5664",8521298,"201610",17,17,107
"5665",8521298,"201615",6,6,113
"5666",8521298,"201620",16,19,132
"5667",8521298,"201710",15,15,147
"5668",8521298,"201720",13,16,163
"5669",8521298,"201810",0,0,163
"5670",8521298,"201820",0,0,163
"5671",8521862,"201510",17,73,73
"5672",8521862,"201520",14,17,90
"5673",8521862,"201530",0,3,NA
"5674",8521862,"201610",17,17,110
